id,hidden_layer_sizes,alpha,learning_rate_init,max_iter,best_threshold,train_acc_05,train_rec_05,train_prec_05,train_auc_05,val_acc_05,val_rec_05,val_prec_05,val_auc_05,test_acc_05,test_rec_05,test_prec_05,test_auc_05,val_acc_tuned,val_rec_tuned,val_prec_tuned,val_auc_tuned,test_acc_tuned,test_rec_tuned,test_prec_tuned,test_auc_tuned,val_tn,val_fp,val_fn,val_tp,test_tn,test_fp,test_fn,test_tp,train_time,early_stop_epoch,converged,constraint_met,is_leader
mlp_exp_20251201_2105_model040,"(256, 256, 128)",0.0001,0.0007,500,0.37,0.9524189261031366,0.9172209903917221,0.8880143112701252,0.9881851734124462,0.9102564102564102,0.8362068965517241,0.7990115321252059,0.9556958463097069,0.9123604795369987,0.85,0.7977346278317152,0.9508916015075661,0.913564929693962,0.9206896551724137,0.7661406025824964,0.9556958463097069,0.9090533278214138,0.9086206896551724,0.7593659942363112,0.9508916015075661,1675,163,46,534,1672,167,53,527,5.011389970779419,60,True,False,False
mlp_exp_20251201_2105_model041,"(256, 256, 128)",0.001,0.001,300,0.28,0.9511784511784511,0.9035476718403548,0.8939670932358318,0.9875509960598652,0.912737799834574,0.8293103448275863,0.8111298482293423,0.9542367078158418,0.9090533278214138,0.8189655172413793,0.8050847457627118,0.950303763289644,0.9177005789909015,0.9275862068965517,0.7741007194244605,0.9542367078158418,0.909466721785862,0.906896551724138,0.7612156295224313,0.950303763289644,1681,157,42,538,1674,165,54,526,3.8213257789611816,47,True,False,False
mlp_exp_20251201_2105_model042,"(256, 256, 128)",0.001,0.001,500,0.28,0.9511784511784511,0.9035476718403548,0.8939670932358318,0.9875509960598652,0.912737799834574,0.8293103448275863,0.8111298482293423,0.9542367078158418,0.9090533278214138,0.8189655172413793,0.8050847457627118,0.950303763289644,0.9177005789909015,0.9275862068965517,0.7741007194244605,0.9542367078158418,0.909466721785862,0.906896551724138,0.7612156295224313,0.950303763289644,1681,157,42,538,1674,165,54,526,3.8304290771484375,47,True,False,False
mlp_exp_20251201_2105_model043,"(256, 256, 128)",0.001,0.0007,300,0.28,0.948254474570264,0.9116777531411677,0.8773115220483642,0.987006794018989,0.9098428453267163,0.8310344827586207,0.8006644518272426,0.9516462796893174,0.9144274493592394,0.843103448275862,0.8082644628099174,0.9505925259230091,0.9114971050454922,0.9206896551724137,0.7606837606837606,0.9516462796893174,0.909466721785862,0.9137931034482759,0.7582260371959942,0.9505925259230091,1670,168,46,534,1670,169,50,530,3.4852070808410645,42,True,False,False
mlp_exp_20251201_2105_model044,"(256, 256, 128)",0.001,0.0007,500,0.28,0.948254474570264,0.9116777531411677,0.8773115220483642,0.987006794018989,0.9098428453267163,0.8310344827586207,0.8006644518272426,0.9516462796893174,0.9144274493592394,0.843103448275862,0.8082644628099174,0.9505925259230091,0.9114971050454922,0.9206896551724137,0.7606837606837606,0.9516462796893174,0.909466721785862,0.9137931034482759,0.7582260371959942,0.9505925259230091,1670,168,46,534,1670,169,50,530,3.756632089614868,42,True,False,False
mlp_exp_20251201_2105_model045,"(256, 256, 128)",0.01,0.001,300,0.37,0.9546340598972178,0.9353288987435329,0.8824965132496513,0.9883693880645101,0.9098428453267163,0.8448275862068966,0.7928802588996764,0.9565743311695621,0.9123604795369987,0.8655172413793103,0.789308176100629,0.9546455157413137,0.9139784946236559,0.9241379310344827,0.7657142857142857,0.9565743311695621,0.9107069036792063,0.9206896551724137,0.7585227272727273,0.9546455157413137,1674,164,44,536,1669,170,46,534,5.229645013809204,62,True,True,False
mlp_exp_20251201_2105_model046,"(256, 256, 128)",0.01,0.001,500,0.37,0.9546340598972178,0.9353288987435329,0.8824965132496513,0.9883693880645101,0.9098428453267163,0.8448275862068966,0.7928802588996764,0.9565743311695621,0.9123604795369987,0.8655172413793103,0.789308176100629,0.9546455157413137,0.9139784946236559,0.9241379310344827,0.7657142857142857,0.9565743311695621,0.9107069036792063,0.9206896551724137,0.7585227272727273,0.9546455157413137,1674,164,44,536,1669,170,46,534,5.049057960510254,62,True,True,False
mlp_exp_20251201_2105_model047,"(256, 256, 128)",0.01,0.0007,300,0.37,0.9547226652489811,0.934220251293422,0.8836071303739951,0.9888455379309038,0.9106699751861043,0.846551724137931,0.7944983818770227,0.9531701437094293,0.9119470855725507,0.8603448275862069,0.7908082408874801,0.9508512872438168,0.9139784946236559,0.9206896551724137,0.7672413793103449,0.9531701437094293,0.9102935097147582,0.9206896551724137,0.7574468085106383,0.9508512872438168,1676,162,46,534,1668,171,46,534,7.25984001159668,88,True,True,False
mlp_exp_20251201_2105_model048,"(256, 256, 128)",0.01,0.0007,500,0.37,0.9547226652489811,0.934220251293422,0.8836071303739951,0.9888455379309038,0.9106699751861043,0.846551724137931,0.7944983818770227,0.9531701437094293,0.9119470855725507,0.8603448275862069,0.7908082408874801,0.9508512872438168,0.9139784946236559,0.9206896551724137,0.7672413793103449,0.9531701437094293,0.9102935097147582,0.9206896551724137,0.7574468085106383,0.9508512872438168,1676,162,46,534,1668,171,46,534,7.266202211380005,88,True,True,False
mlp_exp_20251201_2105_model049,"(128, 64)",1e-05,0.001,300,0.30000000000000004,0.9502923976608187,0.9382852919438285,0.8656665530173884,0.9856789151966535,0.9065343258891646,0.8396551724137931,0.785483870967742,0.9426222280589847,0.9078131459280695,0.8603448275862069,0.7784711388455539,0.9436715981324182,0.8982630272952854,0.9206896551724137,0.7275204359673024,0.9426222280589847,0.9020256304257958,0.9241379310344827,0.7352537722908093,0.9436715981324182,1638,200,46,534,1646,193,44,536,1.9260601997375488,75,True,True,False
mlp_exp_20251201_2105_model050,"(128, 64)",1e-05,0.001,500,0.30000000000000004,0.9502923976608187,0.9382852919438285,0.8656665530173884,0.9856789151966535,0.9065343258891646,0.8396551724137931,0.785483870967742,0.9426222280589847,0.9078131459280695,0.8603448275862069,0.7784711388455539,0.9436715981324182,0.8982630272952854,0.9206896551724137,0.7275204359673024,0.9426222280589847,0.9020256304257958,0.9241379310344827,0.7352537722908093,0.9436715981324182,1638,200,46,534,1646,193,44,536,1.8734118938446045,75,True,True,False
mlp_exp_20251201_2105_model051,"(128, 64)",1e-05,0.0007,300,0.32,0.9506468190678717,0.9471544715447154,0.8609338259993282,0.9857132427808702,0.9114971050454922,0.8775862068965518,0.7806748466257669,0.9411757532550373,0.9090533278214138,0.8724137931034482,0.7760736196319018,0.9437503515778816,0.9057071960297767,0.9241379310344827,0.7444444444444445,0.9411757532550373,0.9078131459280695,0.9258620689655173,0.7489539748953975,0.9437503515778816,1654,184,44,536,1659,180,43,537,2.415761947631836,96,True,True,False
mlp_exp_20251201_2105_model052,"(128, 64)",1e-05,0.0007,500,0.32,0.9506468190678717,0.9471544715447154,0.8609338259993282,0.9857132427808702,0.9114971050454922,0.8775862068965518,0.7806748466257669,0.9411757532550373,0.9090533278214138,0.8724137931034482,0.7760736196319018,0.9437503515778816,0.9057071960297767,0.9241379310344827,0.7444444444444445,0.9411757532550373,0.9078131459280695,0.9258620689655173,0.7489539748953975,0.9437503515778816,1654,184,44,536,1659,180,43,537,2.415583848953247,96,True,True,False
mlp_exp_20251201_2105_model053,"(128, 64)",0.0001,0.001,300,0.25,0.9486975013290803,0.934589800443459,0.8628454452405322,0.9853796579129174,0.9057071960297767,0.8482758620689655,0.7784810126582279,0.9415519117481521,0.9090533278214138,0.8672413793103448,0.7786377708978328,0.9435853443588157,0.892059553349876,0.9206896551724137,0.7129506008010681,0.9415519117481521,0.9003720545680033,0.9362068965517242,0.7269076305220884,0.9435853443588157,1623,215,46,534,1635,204,37,543,1.8941879272460938,75,True,True,False
mlp_exp_20251201_2105_model054,"(128, 64)",0.0001,0.001,500,0.25,0.9486975013290803,0.934589800443459,0.8628454452405322,0.9853796579129174,0.9057071960297767,0.8482758620689655,0.7784810126582279,0.9415519117481521,0.9090533278214138,0.8672413793103448,0.7786377708978328,0.9435853443588157,0.892059553349876,0.9206896551724137,0.7129506008010681,0.9415519117481521,0.9003720545680033,0.9362068965517242,0.7269076305220884,0.9435853443588157,1623,215,46,534,1635,204,37,543,1.8870728015899658,75,True,True,False
mlp_exp_20251201_2105_model055,"(128, 64)",0.0001,0.0007,300,0.31,0.9524189261031366,0.9249815225424981,0.8822700035248502,0.9865227190892378,0.9081885856079405,0.8362068965517241,0.7924836601307189,0.939732092604405,0.9119470855725507,0.8448275862068966,0.799347471451876,0.9457651272243162,0.9048800661703887,0.9206896551724137,0.7437325905292479,0.939732092604405,0.9069863579991733,0.9310344827586207,0.7448275862068966,0.9457651272243162,1654,184,46,534,1654,185,40,540,2.7430930137634277,106,True,True,False
mlp_exp_20251201_2105_model056,"(128, 64)",0.0001,0.0007,500,0.31,0.9524189261031366,0.9249815225424981,0.8822700035248502,0.9865227190892378,0.9081885856079405,0.8362068965517241,0.7924836601307189,0.939732092604405,0.9119470855725507,0.8448275862068966,0.799347471451876,0.9457651272243162,0.9048800661703887,0.9206896551724137,0.7437325905292479,0.939732092604405,0.9069863579991733,0.9310344827586207,0.7448275862068966,0.9457651272243162,1654,184,46,534,1654,185,40,540,2.6459848880767822,106,True,True,False
mlp_exp_20251201_2105_model057,"(128, 64)",0.001,0.001,300,0.31,0.9488747120326068,0.9190687361419069,0.8741652021089631,0.9848056507424578,0.9052936311000828,0.8172413793103448,0.7939698492462312,0.9412883193876401,0.9111202976436544,0.8413793103448276,0.7986906710310966,0.9447338321051546,0.9052936311000828,0.9224137931034483,0.7440890125173852,0.9412883193876401,0.9073997519636213,0.9189655172413793,0.7507042253521127,0.9447338321051546,1654,184,45,535,1662,177,47,533,1.770589828491211,70,True,False,False
mlp_exp_20251201_2105_model058,"(128, 64)",0.001,0.001,500,0.31,0.9488747120326068,0.9190687361419069,0.8741652021089631,0.9848056507424578,0.9052936311000828,0.8172413793103448,0.7939698492462312,0.9412883193876401,0.9111202976436544,0.8413793103448276,0.7986906710310966,0.9447338321051546,0.9052936311000828,0.9224137931034483,0.7440890125173852,0.9412883193876401,0.9073997519636213,0.9189655172413793,0.7507042253521127,0.9447338321051546,1654,184,45,535,1662,177,47,533,1.7694640159606934,70,True,False,False
mlp_exp_20251201_2105_model059,"(128, 64)",0.001,0.0007,300,0.28,0.9488747120326068,0.9294161123429416,0.8669424336435712,0.9851712804318127,0.9048800661703887,0.8413793103448276,0.7795527156549521,0.9387114930021389,0.9045059942124845,0.8413793103448276,0.7783094098883573,0.9446513284956217,0.8933002481389578,0.9206896551724137,0.7158176943699732,0.9387114930021389,0.8978916907813146,0.9224137931034483,0.7259158751696065,0.9446513284956217,1626,212,46,534,1637,202,45,535,2.24920392036438,88,True,True,False
mlp_exp_20251201_2105_model060,"(128, 64)",0.001,0.0007,500,0.28,0.9488747120326068,0.9294161123429416,0.8669424336435712,0.9851712804318127,0.9048800661703887,0.8413793103448276,0.7795527156549521,0.9387114930021389,0.9045059942124845,0.8413793103448276,0.7783094098883573,0.9446513284956217,0.8933002481389578,0.9206896551724137,0.7158176943699732,0.9387114930021389,0.8978916907813146,0.9224137931034483,0.7259158751696065,0.9446513284956217,1626,212,46,534,1637,202,45,535,2.188455820083618,88,True,True,False
mlp_exp_20251201_2105_model061,"(128, 64)",0.01,0.001,300,0.31,0.9525075314548999,0.9393939393939394,0.8723404255319149,0.9865820709224257,0.9077750206782464,0.85,0.7837837837837838,0.944432197666129,0.9078131459280695,0.8568965517241379,0.7802197802197802,0.9466961054546137,0.9052936311000828,0.9206896551724137,0.7447698744769874,0.944432197666129,0.9032658123191402,0.9189655172413793,0.7402777777777778,0.9466961054546137,1655,183,46,534,1652,187,47,533,2.1683802604675293,86,True,False,False
mlp_exp_20251201_2105_model062,"(128, 64)",0.01,0.001,500,0.31,0.9525075314548999,0.9393939393939394,0.8723404255319149,0.9865820709224257,0.9077750206782464,0.85,0.7837837837837838,0.944432197666129,0.9078131459280695,0.8568965517241379,0.7802197802197802,0.9466961054546137,0.9052936311000828,0.9206896551724137,0.7447698744769874,0.944432197666129,0.9032658123191402,0.9189655172413793,0.7402777777777778,0.9466961054546137,1655,183,46,534,1652,187,47,533,2.14628005027771,86,True,False,False
mlp_exp_20251201_2105_model063,"(128, 64)",0.01,0.0007,300,0.27,0.9465709728867624,0.9076127124907613,0.8743325026699893,0.9830797097703972,0.901985111662531,0.8155172413793104,0.7844112769485904,0.9378705301864846,0.9045059942124845,0.8241379310344827,0.7874794069192751,0.9422540361140801,0.8887510339123242,0.9206896551724137,0.7054161162483488,0.9378705301864846,0.8970649028524184,0.9258620689655173,0.7227456258411844,0.9422540361140801,1615,223,46,534,1633,206,43,537,1.7595038414001465,70,True,True,False
mlp_exp_20251201_2105_model064,"(128, 64)",0.01,0.0007,500,0.27,0.9465709728867624,0.9076127124907613,0.8743325026699893,0.9830797097703972,0.901985111662531,0.8155172413793104,0.7844112769485904,0.9378705301864846,0.9045059942124845,0.8241379310344827,0.7874794069192751,0.9422540361140801,0.8887510339123242,0.9206896551724137,0.7054161162483488,0.9378705301864846,0.8970649028524184,0.9258620689655173,0.7227456258411844,0.9422540361140801,1615,223,46,534,1633,206,43,537,1.792442798614502,70,True,True,False
mlp_exp_20251201_2105_model065,"(64, 32)",1e-05,0.001,300,0.2,0.9369129895445685,0.8392461197339246,0.891287284144427,0.9818336658414264,0.891232423490488,0.7482758620689656,0.7876588021778584,0.9432493152226934,0.8904505994212485,0.7362068965517241,0.7922077922077922,0.9266467907970974,0.881306865177833,0.9293103448275862,0.686624203821656,0.9432493152226934,0.8768085985944605,0.9017241379310345,0.6845549738219895,0.9266467907970974,1592,246,41,539,1598,241,57,523,1.3056960105895996,80,True,False,False
mlp_exp_20251201_2105_model066,"(64, 32)",1e-05,0.001,500,0.2,0.9369129895445685,0.8392461197339246,0.891287284144427,0.9818336658414264,0.891232423490488,0.7482758620689656,0.7876588021778584,0.9432493152226934,0.8904505994212485,0.7362068965517241,0.7922077922077922,0.9266467907970974,0.881306865177833,0.9293103448275862,0.686624203821656,0.9432493152226934,0.8768085985944605,0.9017241379310345,0.6845549738219895,0.9266467907970974,1592,246,41,539,1598,241,57,523,1.255721092224121,80,True,False,False
mlp_exp_20251201_2105_model067,"(64, 32)",1e-05,0.0007,300,0.22,0.9310650363281943,0.8710273466371027,0.8460157932519742,0.9758649732873679,0.8846153846153846,0.7724137931034483,0.7529411764705882,0.9340986266931822,0.8813559322033898,0.7724137931034483,0.7429519071310116,0.915684123680411,0.8548387096774194,0.9224137931034483,0.6361474435196195,0.9340986266931822,0.8532451426209178,0.8896551724137931,0.6394052044609665,0.915684123680411,1532,306,45,535,1548,291,64,516,1.2570397853851318,80,True,False,False
mlp_exp_20251201_2105_model068,"(64, 32)",1e-05,0.0007,500,0.22,0.9310650363281943,0.8710273466371027,0.8460157932519742,0.9758649732873679,0.8846153846153846,0.7724137931034483,0.7529411764705882,0.9340986266931822,0.8813559322033898,0.7724137931034483,0.7429519071310116,0.915684123680411,0.8548387096774194,0.9224137931034483,0.6361474435196195,0.9340986266931822,0.8532451426209178,0.8896551724137931,0.6394052044609665,0.915684123680411,1532,306,45,535,1548,291,64,516,1.301759958267212,80,True,False,False
mlp_exp_20251201_2105_model069,"(64, 32)",0.0001,0.001,300,0.2,0.9345206450469609,0.8872875092387288,0.8469135802469135,0.9782281927237582,0.8862696443341604,0.7775862068965518,0.7554438860971524,0.9383489362500469,0.8850764778834229,0.7896551724137931,0.745928338762215,0.9231741388685755,0.858560794044665,0.9206896551724137,0.6433734939759036,0.9383489362500469,0.8623398098387763,0.9017241379310345,0.6545682102628285,0.9231741388685755,1542,296,46,534,1563,276,57,523,1.1072661876678467,70,True,False,False
mlp_exp_20251201_2105_model070,"(64, 32)",0.0001,0.001,500,0.2,0.9345206450469609,0.8872875092387288,0.8469135802469135,0.9782281927237582,0.8862696443341604,0.7775862068965518,0.7554438860971524,0.9383489362500469,0.8850764778834229,0.7896551724137931,0.745928338762215,0.9231741388685755,0.858560794044665,0.9206896551724137,0.6433734939759036,0.9383489362500469,0.8623398098387763,0.9017241379310345,0.6545682102628285,0.9231741388685755,1542,296,46,534,1563,276,57,523,1.1093618869781494,70,True,False,False
mlp_exp_20251201_2105_model071,"(64, 32)",0.0001,0.0007,300,0.12000000000000001,0.9227361332624491,0.7960088691796009,0.8706548100242523,0.9710424430213787,0.8742762613730356,0.6724137931034483,0.7738095238095238,0.9270154027991445,0.871434477056635,0.6741379310344827,0.7621832358674464,0.9113779977874032,0.8172043010752689,0.9293103448275862,0.573404255319149,0.9270154027991445,0.8267879288962381,0.9,0.5911664779161948,0.9113779977874032,1437,401,41,539,1478,361,58,522,1.1253111362457275,72,True,False,False
mlp_exp_20251201_2105_model072,"(64, 32)",0.0001,0.0007,500,0.12000000000000001,0.9227361332624491,0.7960088691796009,0.8706548100242523,0.9710424430213787,0.8742762613730356,0.6724137931034483,0.7738095238095238,0.9270154027991445,0.871434477056635,0.6741379310344827,0.7621832358674464,0.9113779977874032,0.8172043010752689,0.9293103448275862,0.573404255319149,0.9270154027991445,0.8267879288962381,0.9,0.5911664779161948,0.9113779977874032,1437,401,41,539,1478,361,58,522,1.143017053604126,72,True,False,False
mlp_exp_20251201_2105_model073,"(64, 32)",0.001,0.001,300,0.24000000000000002,0.9436469962785752,0.8765705838876571,0.887060583395662,0.9853156113411103,0.9065343258891646,0.8103448275862069,0.8020477815699659,0.9427343251660352,0.9036792062835882,0.7931034482758621,0.8027923211169284,0.9366025388610751,0.8978494623655914,0.9241379310344827,0.7253044654939107,0.9427343251660352,0.8945845390657297,0.896551724137931,0.7272727272727273,0.9366025388610751,1635,203,44,536,1644,195,60,520,1.637923002243042,105,True,False,False
mlp_exp_20251201_2105_model074,"(64, 32)",0.001,0.001,500,0.24000000000000002,0.9436469962785752,0.8765705838876571,0.887060583395662,0.9853156113411103,0.9065343258891646,0.8103448275862069,0.8020477815699659,0.9427343251660352,0.9036792062835882,0.7931034482758621,0.8027923211169284,0.9366025388610751,0.8978494623655914,0.9241379310344827,0.7253044654939107,0.9427343251660352,0.8945845390657297,0.896551724137931,0.7272727272727273,0.9366025388610751,1635,203,44,536,1644,195,60,520,1.6469857692718506,105,True,False,False
mlp_exp_20251201_2105_model075,"(64, 32)",0.001,0.0007,300,0.21000000000000002,0.9294701399964558,0.852549889135255,0.853180473372781,0.9756646070116137,0.8792390405293631,0.7448275862068966,0.75,0.9327206296199018,0.8768085985944605,0.743103448275862,0.743103448275862,0.914401567568581,0.8560794044665012,0.9206896551724137,0.638755980861244,0.9327206296199018,0.8528317486564696,0.896551724137931,0.6372549019607843,0.914401567568581,1536,302,46,534,1543,296,60,520,1.2696270942687988,80,True,False,False
mlp_exp_20251201_2105_model076,"(64, 32)",0.001,0.0007,500,0.21000000000000002,0.9294701399964558,0.852549889135255,0.853180473372781,0.9756646070116137,0.8792390405293631,0.7448275862068966,0.75,0.9327206296199018,0.8768085985944605,0.743103448275862,0.743103448275862,0.914401567568581,0.8560794044665012,0.9206896551724137,0.638755980861244,0.9327206296199018,0.8528317486564696,0.896551724137931,0.6372549019607843,0.914401567568581,1536,302,46,534,1543,296,60,520,1.2578339576721191,80,True,False,False
mlp_exp_20251201_2105_model077,"(64, 32)",0.01,0.001,300,0.22,0.9386850965798335,0.8876570583887657,0.860931899641577,0.9806814736138463,0.8945409429280397,0.7965517241379311,0.7712854757929883,0.9398948444711267,0.8916907813145928,0.7844827586206896,0.768581081081081,0.9271418124542948,0.880479735318445,0.9224137931034483,0.686777920410783,0.9398948444711267,0.8710210830921868,0.8982758620689655,0.6731266149870802,0.9271418124542948,1594,244,45,535,1586,253,59,521,1.2783639430999756,82,True,False,False
mlp_exp_20251201_2105_model078,"(64, 32)",0.01,0.001,500,0.22,0.9386850965798335,0.8876570583887657,0.860931899641577,0.9806814736138463,0.8945409429280397,0.7965517241379311,0.7712854757929883,0.9398948444711267,0.8916907813145928,0.7844827586206896,0.768581081081081,0.9271418124542948,0.880479735318445,0.9224137931034483,0.686777920410783,0.9398948444711267,0.8710210830921868,0.8982758620689655,0.6731266149870802,0.9271418124542948,1594,244,45,535,1586,253,59,521,1.3009979724884033,82,True,False,False
mlp_exp_20251201_2105_model079,"(64, 32)",0.01,0.0007,300,0.30000000000000004,0.9471026049973419,0.909460458240946,0.8748666903661572,0.9858269071406542,0.902812241521919,0.8189655172413793,0.7851239669421488,0.9420654947281528,0.8962381149235221,0.8017241379310345,0.7737104825291181,0.9356124955466802,0.8953680727874276,0.9206896551724137,0.7206477732793523,0.9420654947281528,0.8929309632079372,0.8948275862068965,0.7238493723849372,0.9356124955466802,1631,207,46,534,1641,198,61,519,2.1735827922821045,140,True,False,False
mlp_exp_20251201_2105_model080,"(64, 32)",0.01,0.0007,500,0.30000000000000004,0.9471026049973419,0.909460458240946,0.8748666903661572,0.9858269071406542,0.902812241521919,0.8189655172413793,0.7851239669421488,0.9420654947281528,0.8962381149235221,0.8017241379310345,0.7737104825291181,0.9356124955466802,0.8953680727874276,0.9206896551724137,0.7206477732793523,0.9420654947281528,0.8929309632079372,0.8948275862068965,0.7238493723849372,0.9356124955466802,1631,207,46,534,1641,198,61,519,2.1644818782806396,140,True,False,False
